caseno_2011,prev_address_2011,age_2011,distance_to_work_2011,no_of_cars_2011,country_birth_2011,deprived_edu_2011,deprived_employ_2011,deprived_health_2011,deprived_housing_2011,deprived_2011,health_activity_limited_2011,child_2011,ethnicity_2011,general_health_2011,edu_2011,illness_in_house_2011,occupation_2011,prev_region_2011,social_grade_2011,sex_2011,tenure_2011,travel_mode_to_work_2011,travel_mode_to_work_2001,place_of_work_2011,live_near_work_2011,workplace_2011
2832664,1,14,1,1,1,1,0,1,0,3,3,1,1,1,11,1,61,,,1,0,9,9,1,2,3
2832671,1,12,9,1,1,1,0,0,0,2,3,,1,3,16,0,62,,3,1,0,11,11,3,2,1
2832677,,1,,0,1,1,0,0,1,3,3,6,1,2,,0,,,,2,4,,,,,
2832700,1,3,,1,1,1,0,0,0,2,3,5,1,1,,0,,,,1,4,,,,,
2832745,1,14,,1,1,0,0,1,0,2,2,1,1,2,12,1,81,,,1,0,,,,,
2832757,2,9,4,1,1,0,1,1,0,3,3,,1,4,15,1,25,8,1,1,3,7,7,1,3,3
2832768,1,9,,1,12,0,0,0,0,1,3,6,3,1,16,0,72,,4,1,4,,,,,
2832774,1,12,,0,1,0,1,1,1,4,1,,1,4,12,1,83,,3,1,0,,,,,
2832797,1,11,3,2,1,0,0,0,0,1,3,1,1,1,12,0,42,,3,2,0,7,7,1,3,3
2832818,1,15,,2,1,1,0,1,0,3,1,,1,3,10,1,71,,,1,1,,,,,
2832829,1,14,,1,1,1,0,0,0,2,3,1,1,3,10,0,96,,,1,0,,,,,
2832839,1,19,,1,1,1,0,1,0,3,1,,1,3,16,1,73,,,1,0,,,,,
2832845,1,12,8,3,1,0,1,1,0,3,2,1,1,3,13,2,33,,2,1,1,7,1,2,1,2
2832841,3,3,,2,1,0,0,0,0,1,3,,1,2,,0,,10,,2,7,,,,,
2832896,1,5,1,0,1,0,0,0,0,1,3,4,1,1,12,0,96,,4,2,4,10,10,1,3,3
2832908,1,8,1,2,1,1,0,0,0,2,3,6,1,1,11,0,53,,3,2,4,10,10,1,3,3
2832891,1,4,4,2,1,0,0,0,0,1,3,3,5,1,12,0,52,,4,2,1,8,8,1,3,3
2832927,1,9,4,3,1,0,0,0,0,1,3,5,1,1,11,0,73,,3,1,1,7,7,1,3,3
2832940,,5,,3,,0,0,0,0,1,,,,,,0,,,,2,1,,,,,
2832986,1,8,1,1,1,0,0,0,1,2,3,7,1,2,12,0,54,,3,1,4,7,7,1,3,3
2832989,1,3,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,2,4,,,,,
2832992,1,7,1,1,1,0,0,0,0,1,3,2,1,2,14,0,21,,2,1,1,7,7,1,2,3
2833023,1,3,,2,1,0,0,0,0,1,3,3,1,2,,0,,,,1,1,,,,,
2833040,1,5,,3,1,0,0,0,0,1,3,1,1,1,15,0,24,,1,2,1,,,,,
2833068,1,6,3,1,1,0,0,1,0,2,3,1,1,2,12,1,33,,2,1,0,4,4,1,4,4
2833093,2,2,,1,1,0,0,0,0,1,3,4,1,1,,0,,8,,2,4,,,,,
2833079,1,2,,4,1,0,0,1,0,2,3,4,1,1,,1,,,,2,1,,,,,
2833096,1,3,,4,1,0,0,0,0,1,3,5,1,1,,0,,,,1,1,,,,,
2833108,1,10,4,2,1,1,0,0,0,2,3,1,1,2,10,0,71,,3,1,1,7,7,1,4,4
2833138,1,11,4,2,1,1,1,1,0,4,3,1,1,2,10,1,52,,4,2,0,7,7,1,3,3
2833177,1,15,,1,1,0,0,0,0,1,3,1,1,2,12,0,44,,,2,0,,,,,
2833184,1,1,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2833196,1,13,,1,1,0,1,0,0,2,3,1,1,1,14,0,31,,4,1,1,,,,,
2833219,1,6,8,1,1,0,0,0,0,1,3,2,1,1,12,0,51,,4,2,5,1,1,2,1,2
2833267,1,4,,2,1,0,0,1,0,2,3,3,1,1,11,1,,,3,1,1,,,,,
2833262,1,6,,1,1,1,1,1,0,4,1,1,1,2,11,2,,,2,2,0,,,,,
2833265,1,14,,1,1,1,0,1,1,4,2,,1,3,10,1,73,,,1,4,,,,,
2833275,1,6,3,2,1,0,0,0,0,1,3,4,1,2,12,0,53,,3,2,1,7,7,1,3,3
2833301,2,16,,1,1,0,0,0,0,1,3,1,1,2,10,0,14,8,,2,4,,,,,
2833340,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,1,0,,,,,
2833357,1,10,1,2,4,0,0,0,0,1,3,4,1,1,15,0,42,,1,2,0,7,7,1,3,3
2833362,2,11,9,2,1,1,0,0,0,2,3,,1,1,10,0,71,8,3,1,5,7,7,3,2,1
2833365,1,3,,1,1,1,0,0,0,2,3,3,1,1,,0,,,,1,3,,,,,
2833396,2,9,7,2,2,0,0,0,0,1,3,4,1,1,12,0,13,8,1,2,1,7,7,1,4,4
2833413,1,14,,1,1,0,0,1,0,2,2,,1,2,15,1,53,,,1,0,,,,,
2833435,1,12,8,2,1,0,0,0,0,1,3,1,1,1,15,0,53,,3,2,0,1,1,2,1,2
2833425,1,13,,2,1,0,0,0,0,1,3,1,1,2,12,0,14,,2,1,0,,,,,
2833446,1,8,7,3,1,0,0,0,0,1,3,6,1,2,15,0,12,,1,1,1,7,7,1,4,4
2833476,1,10,5,1,1,0,0,0,0,1,3,3,1,2,12,0,33,,2,2,5,7,7,1,3,3
2833518,1,13,3,1,1,0,0,0,0,1,3,,1,1,12,0,33,,2,1,0,7,7,1,4,4
2833516,1,2,,1,1,0,0,0,0,1,3,2,1,1,,0,,,,1,1,,,,,
2833537,1,17,,0,7,1,0,1,0,3,2,,1,3,10,1,22,,,2,3,,,,,
2833546,1,12,,3,1,0,0,0,0,1,3,1,1,1,16,0,52,,1,2,0,,,,,
2833562,1,2,,1,1,1,0,1,0,3,1,6,1,3,,1,,,,2,3,,,,,
2833592,1,9,3,3,1,0,0,0,1,2,3,3,1,1,11,0,83,,4,1,4,7,7,1,4,4
2833607,1,19,,1,4,0,0,1,0,2,1,1,1,3,15,2,33,,,2,0,,,,,
2833604,1,4,8,3,1,0,0,0,1,2,3,1,1,2,14,0,51,,4,2,3,7,1,2,1,2
2833632,1,3,,1,1,0,0,0,0,1,3,3,1,1,,0,,,,1,1,,,,,
2833651,2,11,2,2,7,1,0,0,0,2,3,2,3,1,11,0,83,8,3,1,1,7,7,1,3,3
2833678,1,17,,1,1,0,0,1,0,2,2,1,1,3,15,1,21,,,1,0,,,,,
2833682,1,8,4,2,1,0,0,1,0,2,3,4,1,2,15,1,21,,1,1,1,7,7,1,4,4
2833699,1,15,,2,1,0,0,1,0,2,2,,1,2,16,1,33,,,2,1,,,,,
2833713,1,4,4,4,1,0,0,0,0,1,3,1,1,1,13,0,71,,3,1,0,7,7,1,3,3
2833736,1,12,9,2,1,0,0,0,0,1,3,1,1,1,13,0,61,,4,1,0,7,7,3,2,1
2833755,2,3,,2,1,0,0,0,0,1,3,6,1,1,,0,,8,,1,5,,,,,
2833775,1,12,,2,1,0,0,0,0,1,3,1,1,2,15,0,11,,1,1,0,,,,,
2833777,1,14,,2,1,0,0,0,0,1,3,1,1,1,15,0,23,,,1,0,,,,,
2833808,1,12,4,2,1,0,0,0,0,1,3,1,1,2,11,0,13,,1,1,0,7,7,1,3,3
2833832,1,16,,2,1,0,0,0,0,1,3,1,1,2,14,0,33,,,2,0,,,,,
2833858,1,3,,1,1,0,0,0,0,1,3,6,1,1,,0,,,,2,1,,,,,
2833873,2,16,,1,1,0,0,1,0,2,2,,1,3,14,1,51,8,,2,0,,,,,
2833887,1,16,,0,1,1,0,0,0,2,3,1,1,3,10,0,,,,2,0,,,,,
2833906,1,18,,0,1,0,0,0,0,1,3,,1,2,12,0,42,,,2,0,,,,,
2833932,1,7,8,1,7,0,1,1,0,3,3,,3,1,14,1,52,,3,2,5,9,1,2,1,2
2833972,1,14,8,2,1,0,0,0,0,1,3,1,1,1,15,0,21,,,1,0,1,1,2,1,2
2833981,1,14,,2,1,0,0,0,0,1,3,1,1,1,15,0,22,,,1,0,,,,,
2834009,1,2,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2834004,1,17,,0,1,1,0,1,0,3,1,1,1,3,10,1,71,,,1,0,,,,,
2834015,1,10,1,3,4,0,0,0,0,1,3,5,1,1,14,0,13,,2,1,1,9,9,1,3,3
2834077,1,11,4,2,1,0,0,0,0,1,3,1,1,1,12,0,24,,2,2,1,7,7,1,3,3
2834093,1,16,,1,1,1,0,1,0,3,2,1,1,2,10,1,52,,,2,2,,,,,
2834102,1,18,,0,1,1,0,1,0,3,2,,1,3,10,1,33,,,1,3,,,,,
2834103,1,10,4,2,1,1,0,1,0,3,3,1,1,2,11,1,54,,4,1,1,7,7,1,4,4
2834111,1,11,1,0,1,0,0,0,1,2,3,1,1,1,11,0,33,,3,2,1,10,10,1,3,3
2834155,3,3,,1,1,0,0,1,1,3,3,7,1,2,,2,,9,,1,5,,,,,
2834164,1,9,4,2,1,0,0,0,0,1,3,4,1,1,15,0,22,,1,2,0,7,7,1,4,4
2834174,,5,,3,,0,0,1,0,2,,,,,,1,,,,2,1,,,,,
2834178,1,11,1,0,1,0,0,0,0,1,3,,1,1,13,0,52,,4,2,0,10,10,1,2,3
2834189,1,13,4,1,1,0,0,1,0,2,2,,1,3,12,1,13,,1,2,1,7,7,1,3,3
2834251,1,10,3,2,1,0,0,1,0,2,3,1,1,1,15,1,22,,2,2,1,7,7,1,4,4
2834250,1,1,,2,1,0,0,0,0,1,3,4,1,2,,0,,,,1,7,,,,,
2834238,1,4,3,3,1,0,0,0,0,1,3,4,1,1,12,0,14,,2,2,1,8,8,1,3,3
2834269,1,13,4,1,1,0,0,0,0,1,3,1,1,2,15,0,52,,2,2,1,7,7,1,3,3
2834287,1,16,,1,1,1,0,1,0,3,2,1,1,3,10,2,83,,,1,1,,,,,
2834319,1,10,,4,2,0,0,0,0,1,3,4,1,1,16,0,61,,1,1,1,,,,,
2834320,1,15,,2,1,0,0,1,0,2,2,1,1,2,11,2,35,,,1,0,,,,,
2834338,1,9,2,1,1,0,0,0,0,1,3,,1,1,15,0,23,,1,2,1,7,7,1,4,4
2834337,1,9,3,3,1,0,0,0,0,1,3,1,1,1,14,0,83,,3,1,1,7,7,1,3,3
2834374,1,7,2,2,13,0,0,0,0,1,3,6,13,1,15,0,53,,1,2,6,8,8,1,4,4
2834397,1,7,2,1,10,0,1,0,0,2,3,2,13,1,14,0,41,,2,2,3,11,11,1,4,4
2834403,1,7,,0,1,1,0,1,0,3,2,4,3,4,10,1,,,4,2,4,,,,,
2834421,1,11,3,3,1,0,0,0,0,1,3,1,1,1,12,0,44,,2,2,0,7,7,1,3,3
2834430,1,2,,1,1,0,0,0,0,1,3,2,1,2,,0,,,,1,4,,,,,
2834445,1,8,3,2,1,0,0,0,0,1,3,1,1,1,12,0,33,,2,2,5,7,7,1,3,3
2834478,1,12,2,3,1,0,0,1,0,2,2,1,1,2,11,2,42,,4,2,0,7,7,1,3,3
2834490,1,9,2,2,1,0,0,0,0,1,3,2,1,1,15,0,22,,2,2,1,9,9,1,4,4
2834487,1,12,,2,1,1,1,0,0,3,3,1,1,2,11,0,44,,2,2,0,,,,,
2834504,1,15,,2,1,0,0,1,0,2,3,1,1,1,15,1,22,,,2,0,,,,,
2834520,1,16,1,2,1,1,0,0,0,2,3,1,1,2,10,0,61,,,1,9,9,9,1,2,3
2834570,1,5,2,1,10,0,0,0,0,1,3,1,3,1,14,0,52,,1,2,5,4,4,1,3,3
2834588,2,6,1,1,1,0,0,0,0,1,3,,1,1,12,0,93,8,4,1,5,7,7,1,3,3
2834594,1,13,,2,1,0,0,0,0,1,3,1,1,1,14,0,12,,1,2,0,,,,,
2834604,1,9,8,2,1,0,0,0,0,1,3,1,1,1,15,0,43,,2,2,1,1,1,2,1,2
2834609,1,17,,1,1,0,0,1,0,2,1,,1,4,12,1,33,,,2,0,,,,,
2834655,1,5,1,4,1,0,0,0,0,1,3,1,1,2,14,0,51,,2,2,3,8,8,1,2,3
2834652,1,4,9,4,1,0,0,0,0,1,3,3,1,1,11,0,72,,2,1,1,6,6,3,2,1
2834669,2,16,,1,11,0,0,1,0,2,2,,1,3,15,1,26,8,,1,0,,,,,
2834661,1,15,,2,1,0,0,0,0,1,3,1,1,2,15,0,23,,,1,0,,,,,
2834681,1,3,,4,1,0,0,0,0,1,3,4,1,1,,0,,,,1,1,,,,,
2834725,1,13,,3,1,0,0,0,0,1,3,1,1,2,15,0,23,,3,2,1,,,,,
2834730,1,19,,1,4,0,0,1,0,2,3,,1,1,15,1,23,,,2,0,,,,,
2834729,1,17,,1,1,0,0,0,0,1,3,,1,1,12,0,24,,,2,0,,,,,
2834737,1,15,,1,1,0,0,0,0,1,3,1,1,1,15,0,26,,,1,0,,,,,
2834766,2,10,1,1,1,0,0,1,0,2,2,,1,3,13,1,14,8,2,1,5,7,7,1,3,3
2834801,1,14,,0,1,1,0,1,0,3,2,,1,3,16,1,52,,,2,5,,,,,
2834803,1,17,,0,1,1,0,0,0,2,3,1,1,1,10,0,52,,,2,0,,,,,
2834816,1,17,,1,1,0,0,0,0,1,3,1,1,3,10,0,52,,,2,0,,,,,
2834808,2,2,,2,1,0,0,0,0,1,3,2,1,1,,0,,8,,2,5,,,,,
2834827,1,8,2,1,1,0,0,0,0,1,3,4,1,1,11,0,31,,1,2,1,9,9,1,4,4
2834866,1,11,,1,1,1,1,1,0,4,1,1,1,1,16,1,,,4,1,0,,,,,
2834875,1,18,,1,1,0,0,0,0,1,3,,1,1,12,0,33,,,2,0,,,,,
2834869,1,11,3,3,1,0,0,0,0,1,3,3,1,2,15,0,25,,1,1,0,9,9,1,4,4
2834889,1,10,3,3,1,0,1,1,0,3,3,1,1,2,13,1,13,,1,1,0,7,7,1,3,3
2834926,1,14,,1,1,0,0,1,0,2,3,1,1,2,10,2,53,,,2,0,,,,,
2834969,1,12,3,3,1,0,0,0,0,1,3,1,1,2,16,0,41,,3,2,1,7,7,1,3,3
2834988,1,9,9,1,1,0,0,0,0,1,3,2,1,2,13,0,71,,3,1,1,7,7,3,2,1
2834984,1,2,,2,1,1,0,0,0,2,3,2,1,1,,0,,,,2,5,,,,,
2834994,2,12,4,1,1,0,0,0,0,1,3,,1,1,15,0,13,8,1,1,5,7,7,1,4,4
2834999,1,10,3,1,1,0,1,1,0,3,2,1,1,3,11,2,52,,4,2,3,7,7,1,3,3
2835061,1,4,,2,1,0,0,1,0,2,1,6,1,3,11,1,96,,2,1,1,,,,,
2835084,1,2,,1,1,0,0,0,0,1,3,4,1,1,,0,,,,1,0,,,,,
2835075,1,9,,2,1,0,0,0,0,1,3,3,1,2,15,0,14,,2,2,1,,,,,
2835078,1,8,8,3,1,0,0,0,0,1,3,1,1,2,14,0,26,,1,2,0,7,1,2,1,2
2835097,1,3,,2,1,1,0,0,0,2,3,4,1,1,,0,,,,1,1,,,,,
2835130,1,14,,3,2,0,0,0,0,1,3,1,1,3,14,0,34,,,1,0,,,,,
2835150,1,12,4,2,1,0,0,1,0,2,1,1,1,3,10,2,52,,4,2,1,7,7,1,3,3
2835145,1,4,3,3,1,0,0,0,0,1,3,5,1,1,12,0,93,,3,1,5,8,8,1,3,3
2835149,1,11,4,2,1,0,0,1,0,2,2,1,1,3,10,2,92,,4,1,1,7,7,1,3,3
2835178,1,14,3,2,1,0,0,1,0,2,2,1,1,3,11,1,42,,,2,0,7,7,1,3,3
2835197,1,13,,1,1,0,0,1,0,2,3,1,1,3,12,1,42,,4,2,0,,,,,
2835199,1,3,,2,1,0,0,0,0,1,3,3,1,1,,0,,,,2,1,,,,,
2835215,1,14,,1,1,0,0,0,0,1,3,1,1,2,16,0,22,,,2,0,,,,,
2835228,1,10,2,3,1,0,0,1,1,3,3,3,1,1,15,2,13,,3,2,2,7,7,1,3,3
2835250,1,3,,2,1,0,1,0,0,2,3,3,1,1,,0,,,,1,3,,,,,
2835274,1,14,,1,1,1,0,0,0,2,3,1,1,1,10,0,83,,,1,0,,,,,
2835288,1,5,4,3,8,0,0,0,0,1,3,1,3,1,11,0,93,,3,1,1,10,10,1,3,3
2835298,1,15,,1,1,0,0,0,0,1,3,1,1,2,15,0,33,,,2,0,,,,,
2835316,1,5,,1,1,0,0,1,0,2,2,1,1,3,11,2,,,3,1,0,,,,,
2835329,1,11,1,2,12,0,0,0,0,1,3,5,3,1,15,0,22,,1,2,1,7,7,1,3,3
2835368,1,12,1,2,1,0,0,1,0,2,3,3,1,2,12,1,53,,2,2,0,7,7,1,3,3
2835374,1,6,4,3,1,0,0,0,0,1,3,1,1,1,14,0,51,,1,2,0,7,7,1,3,3
2835390,1,12,4,2,1,0,0,0,0,1,3,1,1,1,15,0,23,,1,2,0,7,7,1,3,3
2835378,1,10,4,4,1,0,0,0,0,1,3,5,1,1,10,0,52,,2,1,1,7,7,1,4,4
2835402,1,16,,2,1,0,0,1,0,2,2,1,1,2,14,2,75,,,2,0,,,,,
2835447,1,2,,2,1,0,1,1,1,4,3,6,1,1,,1,,,,2,3,,,,,
2835441,1,1,,2,1,0,0,1,0,2,3,6,1,1,,1,,,,2,1,,,,,
2835466,1,9,2,2,1,0,0,0,0,1,3,1,1,2,12,0,81,,3,2,5,7,7,1,3,3
2835458,1,2,,2,1,0,0,0,0,1,3,6,1,1,,0,,,,2,5,,,,,
2835481,1,14,8,3,1,1,0,0,0,2,3,1,1,2,10,0,71,,,1,1,7,1,2,1,2
2835515,1,15,,1,1,0,0,1,0,2,3,1,1,2,10,1,52,,,2,0,,,,,
2835535,1,8,2,1,1,0,0,0,0,1,3,4,1,2,12,0,96,,4,1,1,8,8,1,3,3
2835541,1,5,9,3,1,0,0,0,0,1,3,1,1,1,11,0,32,,4,2,1,7,7,3,2,1
2835554,1,1,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,0,,,,,
2835583,4,14,,0,11,0,0,1,0,2,1,1,1,5,12,2,33,1,,2,5,,,,,
2835623,1,11,1,2,1,0,0,0,0,1,3,1,1,1,11,0,71,,3,1,1,7,7,1,3,3
2835633,2,11,6,2,1,0,0,0,0,1,3,1,1,1,15,0,54,8,2,1,0,7,7,1,4,4
2835649,1,2,,1,1,1,0,0,0,2,3,4,1,1,,0,,,,2,5,,,,,
2835642,1,9,4,1,1,1,0,0,0,2,3,,1,1,11,0,21,,2,1,1,7,7,1,3,3
2835675,1,1,,1,1,1,0,0,1,3,3,6,1,1,,0,,,,1,4,,,,,
2835706,1,13,,1,1,1,0,0,0,2,3,1,1,2,10,0,72,,4,1,0,,,,,
2835709,1,10,1,4,1,1,0,0,0,2,3,1,1,2,10,0,93,,4,1,1,9,9,1,3,3
2835714,,1,,2,1,0,0,0,0,1,3,2,1,1,,0,,,,1,5,,,,,
2835713,1,2,,2,1,0,1,0,0,2,3,4,1,1,,0,,,,2,1,,,,,
2835732,1,12,,3,1,0,1,1,1,4,3,1,1,2,13,1,81,,4,2,3,,,,,
2835773,1,13,9,2,1,1,0,0,0,2,3,1,1,2,10,0,71,,3,1,1,7,7,3,2,1
2835783,1,13,4,4,1,0,0,0,0,1,3,1,1,1,10,0,72,,3,1,0,7,7,1,4,4
2835803,1,14,,4,1,0,0,0,0,1,3,1,1,1,14,0,21,,,1,0,,,,,
2835801,1,10,4,1,1,0,0,0,0,1,3,4,1,2,15,0,22,,1,2,0,7,7,1,4,4
2835830,1,8,8,1,11,1,0,0,0,2,3,,5,2,10,0,52,,4,2,3,10,1,2,1,2
2835857,1,4,,2,1,0,0,0,0,1,3,4,1,2,14,0,,,2,2,1,,,,,
2835855,2,10,4,2,1,0,0,0,0,1,3,4,1,1,15,0,54,8,2,1,1,7,7,1,4,4
2835873,1,8,4,1,10,0,0,1,0,2,2,3,1,2,12,1,33,,2,2,5,7,7,1,4,4
2835883,,1,,1,1,1,0,0,1,3,3,2,3,2,,0,,,,1,5,,,,,
2835893,2,3,,2,1,0,0,0,1,2,3,6,1,1,,0,,8,,1,5,,,,,
2835928,1,6,8,2,1,0,0,1,0,2,2,1,1,4,15,1,34,,1,2,1,1,1,2,1,2
2835930,1,15,,0,2,1,0,0,0,2,3,,1,1,11,0,93,,,1,4,,,,,
2835961,1,6,4,4,1,1,1,1,0,4,3,1,1,1,11,1,14,,3,1,1,7,7,1,4,4
2835947,1,2,,2,1,0,0,1,0,2,3,4,1,1,,1,,,,1,1,,,,,
2835969,1,12,9,3,1,0,1,1,1,4,3,,1,2,10,1,91,,4,1,1,7,7,3,2,1
2836008,1,9,1,2,1,0,0,0,0,1,3,1,1,2,12,0,53,,2,2,1,7,7,1,3,3
2836032,1,11,4,2,1,0,0,0,0,1,3,1,1,1,13,0,12,,1,1,1,7,7,1,4,4
2836050,1,3,,1,1,0,0,0,0,1,3,5,1,1,,0,,,,1,5,,,,,
2836053,1,7,8,3,11,0,0,0,0,1,3,,6,1,10,0,51,,1,2,1,1,1,2,1,2
2836063,1,8,1,2,1,0,0,0,0,1,3,4,1,2,10,0,83,,3,1,1,7,7,1,3,3
2836108,1,7,4,0,1,0,0,0,1,2,3,,1,1,14,0,24,,2,1,1,7,7,1,4,4
2836105,1,13,5,3,4,0,0,0,0,1,3,1,1,2,13,0,71,,3,1,0,7,7,1,4,4
2836124,1,14,,1,1,1,0,0,0,2,3,1,1,2,10,0,83,,,1,0,,,,,
2836123,,5,,2,,0,1,0,0,2,,,,,,0,,,,1,0,,,,,
2836136,1,17,,1,1,1,0,1,0,3,3,1,1,2,10,1,41,,,2,0,,,,,
2836187,1,18,,0,1,0,0,0,1,2,3,1,1,1,15,0,22,,,2,0,,,,,
2836202,1,11,,1,1,1,1,1,0,4,1,1,1,1,11,1,81,,3,2,1,,,,,
2836216,1,5,2,4,1,0,0,0,0,1,3,1,1,1,15,0,41,,1,2,1,7,7,1,4,4
2836211,1,15,,1,1,0,0,0,0,1,3,1,1,2,13,0,75,,,2,0,,,,,
2836257,1,11,1,2,1,0,0,0,0,1,3,1,1,2,11,0,43,,2,2,1,7,7,1,3,3
2836290,,4,,2,,0,0,0,0,1,,,,,,0,,,,2,1,,,,,
2836301,1,10,9,2,1,0,0,0,0,1,3,2,1,2,14,0,71,,3,1,1,7,7,3,2,1
2836316,1,8,8,3,10,0,0,0,0,1,3,2,3,1,15,0,12,,1,2,5,1,1,2,1,2
2836298,1,16,,1,1,0,0,0,0,1,3,1,1,2,13,0,83,,,1,0,,,,,
2836331,1,3,,4,1,0,0,0,0,1,3,7,1,2,,0,,,,2,1,,,,,
2836369,1,13,8,2,1,0,0,1,0,2,3,1,1,1,15,2,53,,2,2,1,1,1,2,1,2
2836372,1,13,9,2,1,1,0,0,0,2,3,1,1,2,10,0,71,,3,1,0,7,7,3,2,1
2836381,1,6,,2,1,0,0,0,0,1,3,4,1,1,14,0,43,,4,2,5,,,,,
2836402,1,10,4,1,1,0,0,0,0,1,3,1,1,2,15,0,83,,4,1,1,7,7,1,3,3
2836397,3,7,2,1,1,0,0,0,0,1,3,1,1,1,14,0,72,9,3,1,1,7,7,1,4,4
2836434,1,8,1,2,1,0,0,0,0,1,3,1,1,2,13,0,52,,3,1,1,7,7,1,3,3
2836453,1,13,3,1,1,0,0,0,0,1,3,1,1,2,15,0,54,,2,1,0,4,4,1,4,4
2836469,1,14,,1,1,0,0,1,0,2,3,1,1,2,10,1,53,,,2,0,,,,,
2836462,1,11,2,2,1,0,0,0,0,1,3,1,1,3,14,0,53,,3,2,5,7,7,1,3,3
2836482,2,10,9,1,1,0,0,0,1,2,3,5,1,1,13,0,71,8,3,1,1,7,7,3,2,1
2836520,1,17,,1,1,1,0,1,0,3,2,,1,3,10,1,41,,,2,4,,,,,
2836523,1,8,,2,1,0,0,0,0,1,3,2,1,1,15,0,33,,1,2,1,,,,,
2836531,1,5,9,3,1,0,0,0,0,1,3,1,1,2,13,0,21,,3,1,5,7,7,3,2,1
2836541,2,6,,1,1,0,1,0,0,2,3,1,1,1,15,0,35,8,4,1,0,,,,,
2836558,3,6,6,1,8,1,0,0,1,3,3,2,3,1,16,0,81,8,4,2,5,7,7,1,4,4
2836594,3,6,3,2,1,0,0,0,0,1,3,1,1,1,14,0,14,8,3,2,5,7,7,1,4,4
2836604,1,17,,1,1,1,0,0,0,2,3,,1,2,10,0,91,,,1,9,,,,,
2836615,1,2,,2,1,0,0,0,0,1,3,4,1,1,,0,,,,2,1,,,,,
2836629,1,2,,1,1,0,0,1,0,2,3,6,1,1,,1,,,,1,5,,,,,
2836644,1,15,1,1,1,1,0,0,0,2,3,1,1,3,10,0,53,,,1,3,7,7,1,3,3
2836693,1,3,,1,1,0,0,0,1,2,3,6,1,2,,0,,,,1,3,,,,,
2836711,1,13,5,1,1,1,0,0,0,2,3,1,1,2,11,0,33,,2,1,0,7,7,1,4,4
2836726,1,13,9,2,1,0,0,0,0,1,3,,1,2,10,0,61,,1,1,0,7,7,3,2,1
2836725,1,11,6,1,1,0,0,0,0,1,3,,1,2,15,0,54,,2,1,0,7,7,1,4,4
2836733,1,8,8,2,1,0,0,0,0,1,3,1,1,1,15,0,34,,2,2,5,1,1,2,1,2
2836771,1,11,5,1,1,0,0,0,0,1,3,,1,1,12,0,33,,2,2,1,7,7,1,4,4
2836770,1,9,,2,1,0,1,0,0,2,3,1,1,1,11,0,33,,1,2,1,,,,,
2836786,1,13,,1,1,1,0,0,0,2,3,1,1,1,11,0,52,,4,1,0,,,,,
2836789,2,6,4,2,1,0,0,0,0,1,3,1,1,2,12,0,33,8,1,2,1,7,7,1,4,4
2836797,1,5,3,1,1,0,0,0,0,1,3,4,1,1,12,0,52,,3,2,1,7,7,1,4,4
2836842,1,10,3,1,1,0,0,1,0,2,2,4,1,2,15,2,41,,2,2,1,7,7,1,3,3
2836859,1,13,,2,1,0,0,0,0,1,3,1,1,1,13,0,81,,4,1,0,,,,,
2836857,1,5,3,3,1,0,0,0,0,1,3,1,1,1,12,0,33,,2,1,1,7,7,1,4,4
2836853,1,8,1,2,1,0,0,0,0,1,3,1,1,2,16,0,52,,4,2,4,10,10,1,3,3
2836907,1,11,1,1,11,0,0,0,0,1,3,3,6,2,15,0,22,,2,2,1,11,11,1,3,3
2836941,1,11,3,3,1,0,0,0,0,1,3,3,1,1,15,0,22,,4,2,1,7,7,1,4,4
2836948,1,10,3,3,1,0,0,1,0,2,3,4,1,1,12,1,24,,2,1,1,7,7,1,3,3
2836955,1,2,,0,1,0,0,1,0,2,1,4,1,4,,1,,,,1,3,,,,,
2836966,1,3,,2,1,0,1,0,0,2,3,4,1,1,,0,,,,1,1,,,,,
2836978,1,11,5,1,1,0,0,0,0,1,3,,1,2,15,0,21,,1,1,1,7,7,1,4,4
2837032,3,5,3,2,1,0,0,0,0,1,3,,1,1,15,0,21,9,2,2,1,7,7,1,4,4
2837026,1,10,2,1,1,0,0,0,0,1,3,3,1,2,12,0,42,,4,2,1,7,7,1,4,4
2837049,1,5,2,1,1,0,0,0,0,1,3,1,1,2,12,0,52,,2,1,1,10,10,1,3,3
2837065,1,16,,3,1,0,0,1,0,2,1,1,1,4,15,2,72,,,1,1,,,,,
2837077,2,5,,0,1,1,1,1,0,4,3,2,1,2,10,1,,8,4,2,4,,,,,
2837131,1,11,2,3,1,0,1,1,0,3,2,1,1,3,14,1,33,,2,2,0,7,7,1,3,3
2837118,1,13,,2,1,0,0,0,0,1,3,1,1,1,10,0,33,,3,2,0,,,,,
2837134,2,12,1,0,1,1,0,1,0,3,3,1,1,2,10,1,75,8,2,2,0,10,10,1,3,3
2837150,1,2,,1,1,0,0,0,0,1,3,2,1,1,,0,,,,1,1,,,,,
2837161,1,11,7,2,1,1,0,0,0,2,3,5,1,2,16,0,72,,3,1,1,7,7,1,4,4
